i think you need to be in the hospital .	我想你需要醫院的醫院 。
and i'd really love to show you my week's worth of outfits right now .	我真的很愛你們展示我的星期 , 我真的很愛 。
another important message is this one: gardens grow healthy kids and families .	另一個重要的是 , 一個重要的是:一個健康、健康、健康、健康、健康、健康、健康 。
and as they land , they're fully aligned in the gravitational field .	如同地 , 他們是全部的一塊土土土土土土地 。
mk: well , that's gabby's service dog nelson .	克:嗯 , 嗯 , 嗯 , 公司公司公司公司的服務 。
you can use wonderful telescopes like the hubble space telescope .	你可以用很棒的圖像像像星球的空間 。
the answer lies in motion and that's what i want to show you in the next clip .	答案的答案是 , 在接下來 , 接下來 , 接下來的答案 。
we are one species of about five and a half thousand mammalian species that exist on planet earth today .	我們是五千個物種 , 地球上千個物種 , 地球上是地球上 。
at 15 minutes i was suffering major o2 deprivation to the heart .	大約五分鐘 , 我很快 , 我的心臟病是心臟臟臟臟臟病 。
so we came up with this ingenious idea , which is used here on earth for helicopters .	所以 , 我們在地球上 , 實際上 , 這是地球上 , 這是地球上 , 用地球上 。
that's our confederate off to the left , posing as a pedestrian .	這是我們在左邊 , 左邊 , 左邊 , 左邊 。
magic is deception , but it is a deception we enjoy .	尤其是 , 但它是 , 但它的 , 但它是非常感知的 。
and this is where i believe neoconservatism had it upsidedown .	這是我相信經濟主義主義主義主義主義主義主義主義者 ,
because in my older years , i've become somewhat of a clairvoyant .	因為我十歲 , 我變成了一些驚人 , 我變成了一些驚人 。
well , why are marine vehicles so important and why are they very , very important ?	嗯 , 為什麼 , 氣候變重要 , 重要的是 , 非常重要的 , 非常重要 ?
they look a little bit more like a cross between a wookiee and a pig .	他們看一些小小小小的小小小 , 看起來很小的 。
and now , for my next number , i'd like to return to the classics .	接下來 , 接下來 , 我的數字 , 我喜歡教教老師 。
but a gene turns on and resorbs the tail , gets rid of it .	但 , 一個基因和基因組合 , 將它拿到它 。
and it's possibly one of the most profound perceptual experiences .	它是最深的經驗 , 最深深的經驗 。
so i ran this experiment recently for the korean broadcasting system .	所以我在這個實驗中 , 很少年的實驗中 , 把這個系統放進 。
anyway , it was aveling , and when they met , darwin challenged aveling .	無論是 , 任何問題是 , 她們的挑戰 , 他們的挑戰 。
so i'm proud of all the frameworks that we've put in place .	所以 , 我是所有我們所謂的 , 我們把這些地方放放到的地方 。
institutions only have two tools: carrots and sticks .	在二個階段 , 只有兩種電廠 , 二氧化碳 , 二氧化碳 。
prehistoric ground sloths first appeared around 35 million years ago .	雖然 , 首先 , 第一千年前 , 第一千年前 , 第一千年前 。
there's a piece by a composer , an american composer called john cage .	其中一個小小組 , 一名名名名名名名名名名名名名名名 。
so what we're going to see is some of the icons of eames furniture .	所以 , 我們要看到的是 , 我會看到一些最棒的經濟 。
it's this army of everyday conservationists who have the most at stake .	每週 , 每週 , 每個人都在最糟糕的手段 。
the thing to remember is that they're all grounded in one guiding principle .	一件事是 , 他們都記得 , 每個人都在地面上 。
countries that have less stake in the system also have less to lose in disturbing it .	這國家有不少的國家 , 同時也不少了 。
the halls got bigger . carnegie hall's fairsized .	火星球有巨大的車子 , 很大的車子很大 。
we have a narrow range , and our double bind is very large .	我們有一塊小型 , 我們有很大的小 , 非常大 , 非常大 。
so fortunately , i didn't become a space engineer , but i did become an architect .	所以 , 雖然 , 我不變成一個建築師 , 但我就變成一個建築師 。
and i say that because we live in a society that's so obsessed with black death .	我說 , 因為我們住在一個社會中 , 因為我們住在黑人的黑人 。
right . as you can see , bart simpson is having a little argument .	如你可以看到 , 你可以看到 , 和小小的小小小小小小小小說 。
us kids may only be 25 percent of the world's population , but we are 100 percent of the future .	孩子可能只有25%的人口 , 但我們只有2%的未來 , 只有1%的未來 。
paradoxically , it was god who created hell as a place to store evil .	基本上 , 真是 , 上帝國際人創造了 。
all we have to do is look at what one company did with carbonated prune juice .	我們所有的公司都要做一個公司 , 一家公司的公司 , 都要做什麼 。
she might have felt relief and confidence , even though you felt sad and lost .	她可能覺得有感覺 , 即使你覺得 , 即使你覺得 , 雖然 , 雖然 , 雖然 , 雖然她可能有 。
yes , 20 percent , on the high end of the spectrum even by today's standards .	20% , 在20% , 在今天 , 即使現今 , 即使是最高的 。
so dava newman , a scientist at mit , has created this sleek space suit .	所以 , 女士 , 一名科學家 , 科學家創造了這個空間 。
the trophy fish were so big that you couldn't put any of those small fish up on it .	魚類 , 魚類的魚魚也不能把這些小小小的魚放起來 。
we found that after they adopted it the complication rates fell 35 percent .	我們發現 , 他們發現了35% , 他們發現了35% 。
any gaps that appeared in the outskirts were filled again .	任何小小的飛機 , 每次 , 再再再再再再再一次 。
they didn't know that i was a head of a department at the design council .	他們不知道我不知道我是一棟建築建築的設計師 。
comment: could you remake this without peanut butter in your mouth ?	舉例:你可以說 , 你不能把你放放到你 , 不論你嗎 ?
so in the face of that , you really need quite a strong incentive to use condoms .	所以 , 臉上 , 你真的需要非常強強 , 很強 , 非常強烈 。
sylvia is campaigning to save the oceans from the way we eat .	西西西西西西西西西西西西西西西西西西方 , 我們吃了海洋 。
there’s one thing that can help you , though: dark matter fuel is stable in deep space .	其中一個東西可以幫助你 , 即使你能幫助 , 即使你更深深的空間 。
as you can see , a big gap opens up between actual aid and that target .	如你可以看到 , 巨大的開放大大的大量 , 很大的開放 。
darwinian evolution is slow ; it takes hundreds of thousands of years .	尼亞亞亞亞的歷史是 , 以上千萬年的 。
all they had was mike's hard lemonade , which was five percent alcohol .	每個人都很難以上 , 五分之五 , 五分之五分之五 。
and every year there's research done on selfreported shyness among college students .	每年 , 每年 , 每個學生都做了一個研究的研究 。
and there's three again in front of klimt , so you take the third letter , i .	再一次 , 再再一次 , 所以 , 再再再再再再再再次 。
fortunately , dr . felix wankel invented the rotary engine .	雖然 , 很快 , 克克克克克 , 克克克克斯 。
so cnn called , and we were delighted to have them come to our farmer's market .	所以 , 哈哈 , 叫做 「 我們很快的市場 , 我們必須把市場到市場上 。
so i decided i had this crazy epiphany at two in the morning .	所以 , 我決定有兩張圖片 , 我決定了兩隻腳踏車 。
we have to concentrate on educating and making these children understand what it's all about .	我們已經在研究中 , 我們必須了解這些孩子 , 要了解這些孩子 , 要了解這些孩子 。
