i think you need to be in the hospital .	我覺得你需要在醫院 。
i call this robotic origami , " robogami . "	我稱之為機器人摺紙 , 「 robobobobomi 」 。
they know enough to know that there's a lot they don't know .	他們知道有很大的認識 。
abuse of steroids , binging and so on .	虐待儲存者、呼吸等等 。
you wouldn't be in this room if you didn't know it .	你不會在這個房間裡 , 如果你不知道 。
so this is why you can't win a political argument .	這就是為什麼你不能贏得政治論點 。
let me take the opportunity to introduce you to them right now .	讓我給你們介紹這個機會 。
women who are not circumcised get itchy all the time .	那些不受傷害的女性 , 每次都沒被教導 。
watch the mental workload , and watch the steering .	看心理工作員工 , 看站出來 。
i had built a persona all around what i could and couldn't do .	我在周圍建立了一個人 , 無法做到的事 。
so , let me tell you , i kind of look at the world this way .	所以 , 讓我告訴你 , 我看待這個世界 。
i don't know her story of what happened , and of her life now .	我不知道她發生了什麼事 , 現在她的生活 。
what impact will the speed of machines have on our way of life ?	機器的速度會如何影響我們生命的速度 ?
the annual death rate , then , becomes 56 million .	原本死亡率 , 成了五億六百萬人 。
okay , i'm going to show you again something about our diets .	好 , 我要再給各位看一下我們的潛水 。
the inequalities in sport are breathtaking .	運動中的不平等是呼吸的 。
and hiv is actually particularly closely linked to transit .	愛滋病毒特別關聯到轉變 。
let's try to make toast with a laser cutter .	咱們來試著用雷射切割 。
we have to flee our women and children , we have to run . "	我們必須逃離女性和孩子 , 我們必須跑 。 」
let's get rid of this cultural cringe .	咱們來看看文化的關鍵 。
office worker: grilled cheese ? bm: no .	辦公室工作人員:抓起廚房嗎 ? bm:不 。
what an intriguing group of individuals you are . . .	你所擁有的一群人 。
so that's why we need three more kinds of innovation .	這就是為什麼我們需要更多的創新 。
it's the destroyer of the great monotony .	它是巨大的月球的摧毀 。
i'd like to talk about where the gap of knowledge is .	我想談談知識的差距 。
the same holds true on the other end of the economic spectrum .	另一端的經濟光譜也一樣 。
and i think that's the orientation that we have to change .	我認為這就是我們必須改變的觀點 。
however , they also lack knowledge and selfawareness .	然而 , 他們也缺乏知識和自我意識 。
this is not important although , details are important .	這不重要 , 細節很重要 。
then suddenly , it started to get on front pages .	突然間 , 它開始出現在頁面上 。
we've questioned the financial industry .	我們問了財務產業 。
this is what i love about comic strips , you know .	這是我對漫畫的喜愛 。
the opposite happens when you extend your ankle .	當你延伸你的皮膚時 , 相反的發生 。
you sacrifice now for a return later .	之後 , 你犧牲了恢復 。
so we combined these needs with technology's themes .	所以我們把這些需求結合起來 。
and yet , this is also the way that we're building the entire world .	然而 , 這也是我們在建造整個世界的方式 。
" what do you mean ? what do you mean he got beat up ? "	「 你的意思是什麼 ? 你的意思是什麼 ? 」
it's the part of you that yearns , really , for god .	今年的一部分 , 是上帝的一部分 。
he's dedicated his life to sustainable design .	他決定了他的人生 , 去永續的設計 。
they actually thrive from peer recognition .	他們其實從同儕辨識出來 。
that's a reasonable concern , isn't it ?	這是個理由的內容 , 不是嗎 ?
but we started looking , and we used free internet tools to do so .	但我們開始尋找 , 我們用免費網路工具來做 。
it's the hottest day that you've ever experienced .	這是你經歷過最熱的一天 。
they look at karajan . and then they look at each other .	他們看著karajan 。 然後他們看著彼此 。
man: ok , hand me some more here . man 2: ok .	男孩:好 , 請我舉一些 。 男孩2:好 。
so anytime i talk , you'd see it on the screen .	每當我演說時 , 你會看到螢幕上 。
he gets to e , but it's the wrong chord .	他得到了e , 但它是錯的 。
and he was born looking like a boy nobody suspected anything .	他出生時看起來像是一個男孩 , 沒有人懷疑任何東西 。
all of these things together allow that interaction and our robots to be smart .	所有這些東西都能讓互動和機器人變得聰明 。
we built our highway system in response to that .	我們在回應的高速公路系統 。
this was great , except for one thing: i was going to die .	這很棒 , 除了一件事:我會死 。
i'm @falkvinge on twitter .	我在推特上被告知 。
they actually met in new york city and got married in new york city .	他們在紐約市見面 , 被嫁給了紐約市 。
i hasten to say that these surfaces are completely artificial .	我必須說這些表面完全是人工 。
this is a very dangerous job , being in a gang .	這是個很危險的工作 , 身為憤怒 。
so he got hooked on that , and then he started doing other things .	於是他開始做其他的事情 。
so nature doesn't create waste doesn't create waste as such .	所以大自然不會創造廢棄的廢棄物 。
women use social media at a rate of 600 percent more than men .	女性使用社群媒體比男性還要少600% 。
but a lot of it is going towards making the world so much better .	但 , 很多事情會讓世界變得更好 。
the truth is i have never been any good at sport , ok ?	事實是 , 我從來沒有擅長運動 , 好嗎 ?
what is the combination that has made this so deadly ?	這種組合的組合是這麼死的 ?
" god , can i have a bike for christmas ? "	「 上帝 , 我可以有腳踏車嗎 ? 」
when you see them play , you see competition , not disability .	當你看到他們時 , 你會看到競爭 , 不是殘疾 。
everyday pots like this cup take eight to 10 hours to fire .	日常的詩歌會花8到10小時來消防 。
you can almost always look phenomenal for under $50 .	你幾乎可以看不到50美金的現象 。
we have " senior helper " for the adults .	我們有 「 珍妮的協助 」 。
" get this boy the blackest name possible . what does the book say ? "	「 拿這個男孩的黑人名字 , 書寫什麼 ? 」
and with that , i saw the potential to begin doing other stories about ocean problems .	以此 , 我看到潛能開始做其他關於海洋問題的潛力 。
i did exactly what i did with you , and i explained the whole thing .	我和你們一起做的事 , 我解釋了整件事 。
em: it was a close call . things almost didn't work out .	馬:那是封閉的電話 。 幾乎沒有出發 。
we also wanted to prioritize mental health in schools .	我們也想把心理健康放在學校 。
so how we use yeast in the future is going to be really interesting .	所以 , 我們如何在未來使用酵素會很有趣 。
was i an aunt ? or was i an advocate ?	我很幸運嗎 ? 或者我是倡導的嗎 ?
in theory , we're thinking , rational human beings .	理論上 , 我們在想 , 理性的人類 。
is there a way to produce algae inexpensively ?	是否有一種方法可以隨意產生藻類嗎 ?
but a million a month in laptopland is a big number .	但在筆記本土上有一百萬個月是大數字 。
